group	x	xend	y	yend
1	93960.5	228188.5	-0.0919635079046977	-0.0919635079046977
1	228188.5	233557.5	2.99214850725287	2.99214850725287
1	233557.5	238926.5	-1.921150764603	-1.921150764603
1	238926.5	292618.5	0.0350673345414985	0.0350673345414985
1	292618.5	297987.5	-2.22068477871894	-2.22068477871894
1	297987.5	604027.5	0.851704127002514	0.851704127002514
1	604027.5	636241.5	-0.291682163061143	-0.291682163061143
1	636241.5	641610.5	-2.35471224309351	-2.35471224309351
1	641610.5	695302.5	1.45894711945884	1.45894711945884
1	695302.5	775839.5	-0.00735999658208346	-0.00735999658208346
1	775839.5	781208.5	2.59588772895987	2.59588772895987
1	781208.5	800000.5	-0.510865336270727	-0.510865336270727
1	0.5	88591.5	-1.18246437115228	-1.18246437115228
1	88591.5	93960.5	-4.31495707147034	-4.31495707147034
1	93960.5	110068.5	-0.677351081297551	-0.677351081297551
1	110068.5	120806.5	1.58594058458618	1.58594058458618
1	120806.5	228188.5	-0.171945781144858	-0.171945781144858
1	228188.5	233557.5	2.99214850725287	2.99214850725287
1	233557.5	292618.5	-0.142770674471638	-0.142770674471638
1	292618.5	297987.5	-2.22068477871894	-2.22068477871894
1	297987.5	604027.5	0.851704127002514	0.851704127002514
1	604027.5	636241.5	-0.291682163061143	-0.291682163061143
1	636241.5	641610.5	-2.35471224309351	-2.35471224309351
1	641610.5	695302.5	1.45894711945884	1.45894711945884
1	695302.5	775839.5	-0.00735999658208346	-0.00735999658208346
1	775839.5	781208.5	2.59588772895987	2.59588772895987
1	781208.5	800000.5	-0.510865336270727	-0.510865336270727
1	0.5	88591.5	-1.18246437115228	-1.18246437115228
1	88591.5	93960.5	-4.31495707147034	-4.31495707147034
1	93960.5	110068.5	-0.677351081297551	-0.677351081297551
1	110068.5	120806.5	1.58594058458618	1.58594058458618
1	120806.5	228188.5	-0.171945781144858	-0.171945781144858
1	228188.5	233557.5	2.99214850725287	2.99214850725287
1	233557.5	238926.5	-1.921150764603	-1.921150764603
1	238926.5	292618.5	0.0350673345414985	0.0350673345414985
1	292618.5	297987.5	-2.22068477871894	-2.22068477871894
1	297987.5	604027.5	0.851704127002514	0.851704127002514
1	604027.5	636241.5	-0.291682163061143	-0.291682163061143
1	636241.5	641610.5	-2.35471224309351	-2.35471224309351
1	641610.5	695302.5	1.45894711945884	1.45894711945884
1	695302.5	775839.5	-0.00735999658208346	-0.00735999658208346
1	775839.5	781208.5	2.59588772895987	2.59588772895987
1	781208.5	800000.5	-0.510865336270727	-0.510865336270727
1	0.5	88591.5	-1.18246437115228	-1.18246437115228
1	88591.5	93960.5	-4.31495707147034	-4.31495707147034
1	93960.5	110068.5	-0.677351081297551	-0.677351081297551
1	110068.5	120806.5	1.58594058458618	1.58594058458618
1	120806.5	228188.5	-0.171945781144858	-0.171945781144858
1	228188.5	233557.5	2.99214850725287	2.99214850725287
1	233557.5	292618.5	-0.142770674471638	-0.142770674471638
1	292618.5	297987.5	-2.22068477871894	-2.22068477871894
1	297987.5	324832.5	0.710751410140735	0.710751410140735
1	324832.5	340940.5	2.3009600790284	2.3009600790284
1	340940.5	604027.5	0.77735710104805	0.77735710104805
1	604027.5	636241.5	-0.291682163061143	-0.291682163061143
1	636241.5	641610.5	-2.35471224309351	-2.35471224309351
1	641610.5	695302.5	1.45894711945884	1.45894711945884
1	695302.5	775839.5	-0.00735999658208346	-0.00735999658208346
1	775839.5	781208.5	2.59588772895987	2.59588772895987
1	781208.5	800000.5	-0.510865336270727	-0.510865336270727
1	0.5	88591.5	-1.18246437115228	-1.18246437115228
1	88591.5	93960.5	-4.31495707147034	-4.31495707147034
1	93960.5	110068.5	-0.677351081297551	-0.677351081297551
1	110068.5	120806.5	1.58594058458618	1.58594058458618
1	120806.5	228188.5	-0.171945781144858	-0.171945781144858
1	228188.5	233557.5	2.99214850725287	2.99214850725287
1	233557.5	238926.5	-1.921150764603	-1.921150764603
1	238926.5	292618.5	0.0350673345414985	0.0350673345414985
1	292618.5	297987.5	-2.22068477871894	-2.22068477871894
1	297987.5	324832.5	0.710751410140735	0.710751410140735
1	324832.5	340940.5	2.3009600790284	2.3009600790284
1	340940.5	604027.5	0.77735710104805	0.77735710104805
1	604027.5	636241.5	-0.291682163061143	-0.291682163061143
1	636241.5	641610.5	-2.35471224309351	-2.35471224309351
1	641610.5	695302.5	1.45894711945884	1.45894711945884
1	695302.5	775839.5	-0.00735999658208346	-0.00735999658208346
1	775839.5	781208.5	2.59588772895987	2.59588772895987
1	781208.5	800000.5	-0.510865336270727	-0.510865336270727
1	0.5	88591.5	-1.18246437115228	-1.18246437115228
1	88591.5	93960.5	-4.31495707147034	-4.31495707147034
1	93960.5	110068.5	-0.677351081297551	-0.677351081297551
1	110068.5	120806.5	1.58594058458618	1.58594058458618
1	120806.5	228188.5	-0.171945781144858	-0.171945781144858
1	228188.5	233557.5	2.99214850725287	2.99214850725287
1	233557.5	238926.5	-1.921150764603	-1.921150764603
1	238926.5	292618.5	0.0350673345414985	0.0350673345414985
1	292618.5	297987.5	-2.22068477871894	-2.22068477871894
1	297987.5	324832.5	0.710751410140735	0.710751410140735
1	324832.5	340940.5	2.3009600790284	2.3009600790284
1	340940.5	604027.5	0.77735710104805	0.77735710104805
1	604027.5	636241.5	-0.291682163061143	-0.291682163061143
1	636241.5	641610.5	-2.35471224309351	-2.35471224309351
1	641610.5	646980.5	3.04537126369302	3.04537126369302
1	646980.5	695302.5	1.28267777009949	1.28267777009949
1	695302.5	775839.5	-0.00735999658208346	-0.00735999658208346
1	775839.5	781208.5	2.59588772895987	2.59588772895987
1	781208.5	800000.5	-0.510865336270727	-0.510865336270727
1	0.5	88591.5	-1.18246437115228	-1.18246437115228
1	88591.5	93960.5	-4.31495707147034	-4.31495707147034
1	93960.5	110068.5	-0.677351081297551	-0.677351081297551
1	110068.5	120806.5	1.58594058458618	1.58594058458618
1	120806.5	228188.5	-0.171945781144858	-0.171945781144858
1	228188.5	233557.5	2.99214850725287	2.99214850725287
1	233557.5	238926.5	-1.921150764603	-1.921150764603
1	238926.5	292618.5	0.0350673345414985	0.0350673345414985
1	292618.5	297987.5	-2.22068477871894	-2.22068477871894
1	297987.5	324832.5	0.710751410140735	0.710751410140735
1	324832.5	340940.5	2.3009600790284	2.3009600790284
1	340940.5	604027.5	0.77735710104805	0.77735710104805
1	604027.5	636241.5	-0.291682163061143	-0.291682163061143
1	636241.5	641610.5	-2.35471224309351	-2.35471224309351
1	641610.5	646980.5	3.04537126369302	3.04537126369302
1	646980.5	706040.5	1.13100443716949	1.13100443716949
1	706040.5	711409.5	-1.92339847382615	-1.92339847382615
1	711409.5	775839.5	0.0763374705938304	0.0763374705938304
1	775839.5	781208.5	2.59588772895987	2.59588772895987
1	781208.5	800000.5	-0.510865336270727	-0.510865336270727
